"","ids","name","followers","tracks","date","collab","description","owner","public"
"1456","37i9dQZF1DX1WSnLRtI26o","Happy Drive",307012,200,2021-05-03,FALSE,"Let your favorite music guide you through your daily commute! Cover: P!nk","spotify",TRUE
"1457","37i9dQZF1DWSThc8QnzIme","Pop Drive",142070,200,2021-05-03,FALSE,"Breeze through your commute with these pop favorites.","spotify",FALSE
"1458","37i9dQZF1DX6TIU4D13lOY","Soft Rock Drive",118295,80,2021-05-03,FALSE,"Classic soft rock for a nice and easy drive.","spotify",FALSE
"1459","37i9dQZF1DX52C9BnsaFI0","70s Rock Drive",9331,70,2021-05-03,FALSE,"70s rock to fuel your ride. Cover: Aerosmith","spotify",FALSE
"1460","37i9dQZF1DWYJcZZjUUEly","Día de Roadtrip",56370,115,2021-05-03,FALSE,"Are we there yet? Viaja con las mejores canciones en Español.","spotify",FALSE
"1461","37i9dQZF1DX9WvJEsJpG9m","2000s Rock Drive",8376,50,2021-05-03,FALSE,"Rock from the aughts to fuel your ride. Cover: The White Stripes","spotify",FALSE
"1462","37i9dQZF1DXdF699XuZIvg","Hot Road Trip",391925,120,2021-05-03,FALSE,"Hit the road with those energetic tracks.","spotify",FALSE
"1463","37i9dQZF1DWSSWiBVaJn3j","60s Rock Drive",5138,50,2021-05-03,FALSE,"60s rock to fuel your ride. Cover: Jimi Hendrix","spotify",FALSE
"1464","37i9dQZF1DX9cTwPMorHcH","Blues Drive",8415,100,2021-05-03,FALSE,"Blues - new and old - to accompany your drive.","spotify",FALSE
"1465","37i9dQZF1DWTJ0ewkTmTo2","Family Road Trip",339839,75,2021-05-03,FALSE,"Get ready to sing your hearts out with these family friendly road trip classics.","spotify",FALSE
"1466","37i9dQZF1DWV8IND7NkP2W","Road Trip To Tokyo",324736,100,2021-05-03,FALSE,"The ultimate instrumental soundtrack for a long haul journey, to the bustling metropolis in Japan that never sleeps. 東京への旅のお供に、日本を代表するインスト楽曲の特集をどうぞ！！","spotify",FALSE
"1467","37i9dQZF1DWSjw4hv9Vz9I","Retro Drive",41400,90,2021-05-03,FALSE,"That neo-classic sound to accompany your drive.","spotify",FALSE
"1468","37i9dQZF1DX5p7tFA8Sla6","Funk Drive",29010,100,2021-05-03,FALSE,"Funk - new and old - to accompany your drive.","spotify",FALSE
"1469","37i9dQZF1DWVMBt9UEs0qm","Mellow Classics Drive",38941,70,2021-05-03,FALSE,"Classic pop, rock and folk for a pleasant drive.","spotify",FALSE
"1470","37i9dQZF1DX1adpUbAHocs","Scenic Route",597588,100,2021-05-03,FALSE,"hop in and take the long way.","spotify",TRUE
"1471","37i9dQZF1DXdIGcLx6BTyA","The Road Less Traveled",15526,80,2021-05-03,FALSE,"Roll the windows down and take a few risks out on the open, country roads.","spotify",FALSE
"1472","37i9dQZF1DX62XscWX9t6h","Folk Fabrique",34408,80,2021-05-03,FALSE,"21st Century nomadic expressions interwoven into a very unexpected patchwork.","spotify",FALSE
"1473","37i9dQZF1DWUACcBjzMiIY","Mellow Drive",163033,200,2021-05-03,FALSE,"Easy listening for a pleasant drive.","spotify",TRUE
"1474","37i9dQZF1DX3bSdu6sAEDF","Evening Commute",469731,50,2021-05-03,FALSE,"Let this smooth mix carry you home in style.","spotify",TRUE
"1475","37i9dQZF1DX8XxBtyUnC7B","Souvenirs",160928,50,2021-05-03,FALSE,"Relax and transport yourself to a tranquil sojourn in France.","spotify",TRUE
"1476","37i9dQZF1DX5SrscLLafXx","Love In Paris",269664,40,2021-05-03,FALSE,"Ah, Paris. It's easy to see why it's called the city of love.","spotify",TRUE
"1477","37i9dQZF1DX4xmaCWnHTsV","Rockabilly Drive",13620,50,2021-05-03,FALSE,"Classic rockabilly and early rock 'n' roll.","spotify",FALSE
"1478","37i9dQZF1DX40RZ67r0X8p","Rock Roadtrip",142075,60,2021-05-03,FALSE,"Huge rock tunes for the open road.","spotify",FALSE
"1479","37i9dQZF1DWXBItzGzTGjT","Around the World In 80 Songs",13180,80,2021-05-03,FALSE,"Broaden your musical horizons with a journey around the world of cultural and regional traditional music.","spotify",FALSE
"1480","37i9dQZF1DX3sCx6B9EAOr","K-Pop Commute",87243,50,2021-05-03,FALSE,"Tap your feet to the K-Pop beats on your way through the rush hour.","spotify",TRUE
"1481","37i9dQZF1DWXS0qyx76B7l","I Love NYC",112120,68,2021-05-03,FALSE,"Celebrate the spirit of an iconic city.","spotify",TRUE
"1482","37i9dQZF1DX3XlzkdkSVVR","Country Rock Drive",3455,80,2021-05-03,FALSE,"Classic Country Rock for an easy drive","spotify",FALSE
"1483","37i9dQZF1DX8scDqTzxoFw","It's Party Time",81524,97,2021-05-03,FALSE,"Watch the kids go wild for these party tunes!","spotify",FALSE
"1484","37i9dQZF1DXcr2UzLGERUU","Calm Kids",44016,82,2021-05-03,FALSE,"Wind down in moments of stress with these chilled songs for the whole family.","spotify",FALSE
"1485","37i9dQZF1DX3jMMNK4VZkK","Girl Power",4190,103,2021-05-03,FALSE,"Who runs the world? GIRLS!","spotify",FALSE
"1486","37i9dQZF1DXaT0pyUaCzoO","Royalty",2955,38,2021-05-03,FALSE,"Songs of pride and empowerment to enjoy with little listeners. Cover: That Girl Lay Lay.","spotify",FALSE
"1487","37i9dQZF1DXd4bJEFQJTXh","Family Movie Hits",14827,101,2021-05-03,FALSE,"Turn down the lights, snack on some popcorn, and enjoy these tracks from your family's favorite films.","spotify",FALSE
"1488","37i9dQZF1DXbwjaKZ52hOt","Nursery Rhymes",7941,173,2021-05-03,FALSE,"The whole family will love this playlist of nursery rhymes, featuring classic tunes and reimagined favorites.","spotify",FALSE
"1489","37i9dQZF1DX8C9xQcOrE6T","Disney Hits",3701368,102,2021-05-03,FALSE,"All your favorite Disney hits. Disney’s Raya and the Last Dragon, in theaters now or order it on Disney+ with Premier Access. Additional fee required.","spotify",FALSE
"1490","37i9dQZF1DXcB9sN6ZkZ58","Let's Eat!",4745,73,2021-05-03,FALSE,"Food sing-a-longs for breakfast, lunch, or snack time.","spotify",FALSE
"1491","37i9dQZF1DWX16Q183eyvd","Hip-Hopscotch & Reggae Recess",28708,51,2021-05-03,FALSE,"Push play on the coolest playlist around, and get ready to jump around.","spotify",TRUE
"1492","37i9dQZF1DX6ALixlKf7N8","Once Upon A Time",115144,47,2021-05-03,FALSE,"A collection of fairy tales and kids' stories perfect for bedtime and beyond.","spotify",TRUE
"1493","37i9dQZF1DX0JEG5nlR2Tc","Back To School",984,36,2021-05-03,FALSE,"Pack your backpack and get ready for school!","spotify",FALSE
"1494","37i9dQZF1DX7sSQjtZZJpz","¡Let's Aprender!",579,65,2021-05-03,FALSE,"Songs to help your kids learn in English and Spanish!","spotify",FALSE
"1495","37i9dQZF1DWVppRat1VNcX","Amigos Playtime",350,49,2021-05-03,FALSE,"Get all your kids' amigos together and play while listening to these awesome tunes!","spotify",FALSE
"1496","37i9dQZF1DWSXn51Tv3nWo","Trolls Official Playlist",18833,72,2021-05-03,FALSE,"Let your hair down and dance along to music from the Trolls movies!","spotify",FALSE
"1497","37i9dQZF1DXa3AAjWIbHAc","Morning Energía",455,62,2021-05-03,FALSE,"Get your kid's day started with these high-energy songs in English and Spanish!","spotify",FALSE
"1498","37i9dQZF1DXbADqT0j1Cxt","Lullaby Baby",440779,216,2021-05-03,FALSE,"Lull your little ones with piano music.","spotify",TRUE
"1499","37i9dQZF1DWVs8I62NcHks","Disney Favorites",1763428,71,2021-05-03,FALSE,"All your favorite <a href=""spotify:user:128899670"">Disney</a> classics, new and old. Cover: <a href=""spotify:album:6WjuMbjLJHdI0EwjJR9ChA"">Forky and Woody</a>","spotify",TRUE
"1500","37i9dQZF1DX0zmsulfyDdq","Disney Lullaby",83860,77,2021-05-03,FALSE,"Help your baby drift off to sleep with this soothing playlist of Disney favorites, including Frozen 2.","spotify",FALSE
"1501","37i9dQZF1DWWu0xeeDiEZc","Sing Along",189249,44,2021-05-03,FALSE,"Get your kids singing along with this fun playlist! They're sure to know these kid-friendly classics.","spotify",FALSE
"1502","37i9dQZF1DXdJ5OFSzWeCS","Sleep, Baby Sleep",170124,248,2021-05-03,FALSE,"Soft music for sleepy babies.","spotify",FALSE
"1503","37i9dQZF1DX1Ew8a92fTdm","Music Box Lullabies",208027,102,2021-05-03,FALSE,"Peaceful music box tunes for sleepy babies.","spotify",FALSE
"1504","37i9dQZF1DXby8tlLbzqaH","Baby Sleep Aid: White Noise",204263,157,2021-05-03,FALSE,"White noise to help babies fall asleep.","spotify",FALSE
"1505","37i9dQZF1DWSKqMj3d8wqM","Classic Family Flicks",113158,56,2021-05-03,FALSE,"Your favorite tunes from classic family movies.","spotify",FALSE
"1506","37i9dQZF1DX3uZHsihe90o","Family Folk",185170,70,2021-05-03,FALSE,"A down to earth collection of new and classic folk tunes for kids.","spotify",TRUE
"1507","37i9dQZF1DWUrIr0kH1BCb","Best of Sesame Street",8358,35,2021-05-03,FALSE,"The top hits from your friends on <a href=""spotify:artist:50bY8HGxT0SuDgJX3AilTT"">Sesame Street</a>.","spotify",FALSE
"1508","37i9dQZF1DX4TzCf8od5BM","Disney Junior Hits",37686,114,2021-05-03,FALSE,"Celebrate Disney Junior and magical storytelling through music! All the Disney Junior favorites, including Doc McStuffins in one playlist!","spotify",FALSE
"1509","37i9dQZF1DWZhxU4AiByxO","Pop 4 Kids",419248,126,2021-05-03,FALSE,"Enjoy some kid-friendly pop tunes.","spotify",FALSE
"1510","37i9dQZF1DX4cCqTKPWY5o","Family Dance Party",36351,35,2021-05-03,FALSE,"Move it and groove it to these great tunes!","spotify",FALSE
"1511","37i9dQZF1DX2ls3pMfEx4A","Silliest Songs Ever",20445,45,2021-05-03,FALSE,"Songs that will make you and your kids laugh.","spotify",FALSE
"1512","37i9dQZF1DX1RLhAomOzCF","Kids' Favorite Tracks in 2020",14753,38,2021-05-03,FALSE,"Celebrate all of the biggest Spotify Kids' hits in 2020 with your children!","spotify",FALSE
"1513","37i9dQZF1DX7gU1rnYEgSF","Dinosaurs",3437,85,2021-05-03,FALSE,"Your family can stomp, roar, and growl along to these songs about dinosaurs!","spotify",FALSE
"1514","37i9dQZF1DX5dyzSiETSEk","Non-Stop Pop",1223,83,2021-05-03,FALSE,"The whole family will enjoy popular hits from yesterday and today!","spotify",FALSE
"1515","37i9dQZF1DWWVwtV5Pv39d","Your Daily Routine",54837,63,2021-05-03,FALSE,"Songs to help your kids establish a productive daily routine, from waking up and brushing their teeth to potty training, cleaning up, taking a bath, and getting to sleep at night!","spotify",TRUE
"1516","37i9dQZF1DX1en5gBpRe76","Motown Family",2005,52,2021-05-03,FALSE,"Family-friendly Motown classics","spotify",FALSE
"1517","37i9dQZF1DX5wKayT9q3El","Boy Bands 4 Ever",4471,45,2021-05-03,FALSE,"It's all of your family's favorite boy bands in one chart-topping playlist!","spotify",FALSE
"1518","37i9dQZF1DWWdHnKrQaItY","Kids Workout",28125,55,2021-05-03,FALSE,"Run, dance, jump, and play with this kid-approved workout playlist!","spotify",FALSE
"1519","37i9dQZF1DWWXUgpTTs0Pv","Family Country",1559,81,2021-05-03,FALSE,"Two-steppin' tunes for the whole family.","spotify",FALSE
"1520","37i9dQZF1DX7cJrHxouIuL","Kindie",13745,100,2021-05-03,FALSE,"Kindie tunes for the whole family. ","spotify",FALSE
"1521","37i9dQZF1DX3YSNrkBY3IB","Raised on Hip Hop",1478,40,2021-05-03,FALSE,"Check out these Hip Hop classics that are great for the whole family.","spotify",FALSE
"1522","37i9dQZF1DX7LJDigq6rCa","Sweet Dreams",1692,78,2021-05-03,FALSE,"This playlist will sing your little ones to sleep.","spotify",FALSE
"1523","37i9dQZF1DWTKm45BTdcDy","Country Kids",587,45,2021-05-03,FALSE,"Check out these young 'uns singing your favorite country tunes!","spotify",FALSE
"1524","37i9dQZF1DX6BChUV4Ga35","At The Zoo",2100,78,2021-05-03,FALSE,"Your family can visit all of the animals at the zoo with this fun playlist.","spotify",FALSE
"1525","37i9dQZF1DX6e85hOkilRL","Country Lullabies",71,73,2021-05-03,FALSE,"A playlist featuring instrumental lullaby versions of your favorite country tunes.","spotify",FALSE
"1526","37i9dQZEVXbNFJfN1Vw8d9","Top 50 - Spain",1292642,50,2021-05-03,FALSE,"Your daily update of the most played tracks right now - Spain.","spotifycharts",FALSE
"1527","37i9dQZF1DXaxEKcoCdWHD","Éxitos España",2320936,50,2021-05-03,FALSE,"Los hits de ahora en la playlist más grande de España. Foto: Sebastián Yatra, Myke Towers","spotify",FALSE
"1528","37i9dQZF1DX8O2z77nfMgH","Novedades Viernes Latinoamérica",845586,65,2021-05-03,FALSE,"Los lanzamientos latinos más destacados.
Foto: Anitta","spotify",FALSE
"1529","37i9dQZEVXbMfVLvbaC3bj","Viral 50 - Spain",166579,50,2021-05-03,FALSE,"Your daily update of the most viral tracks right now - Spain.","spotifycharts",FALSE
"1530","37i9dQZF1DX6aTaZa0K6VA","Pop Up",4797196,90,2021-05-03,FALSE,"Super mega hits! Foto: The Weeknd, Ariana Grande","spotify",FALSE
"1531","37i9dQZF1DXcd2Vmhfon1w","Rap Español",379338,50,2021-05-03,FALSE,"Lo mejor del hip hop español. Foto: Natos y Waor","spotify",FALSE
"1532","37i9dQZF1DWXCGnD7W6WDX","BARRAS",653428,50,2021-05-03,FALSE,"Drill, trap y todo lo que tenga más barras que una panadería. Feat. Myke Towers","spotify",FALSE
"1533","37i9dQZF1DWSrdTgewhgZq","DOPE.",741269,64,2021-05-03,FALSE,"Hip-hop hits. Foto: Lil Tjay","spotify",FALSE
"1534","37i9dQZF1DX02VHEKHGPPC","Rap Pata Negra",58918,75,2021-05-03,FALSE,"Fueron pioneros del hip hop español. Ahora son clásicos. Foto: Kase.O","spotify",FALSE
"1535","37i9dQZF1DX40O80BIPklU","Rap en Español",164129,60,2021-05-03,FALSE,"De Tijuana a Tierra del Fuego, aquí los que dominan el juego. Foto: Nanpa Básico","spotify",FALSE
"1536","37i9dQZF1DX6PKX5dyBKeq","Rap UK",786813,61,2021-05-03,FALSE,"The finest in UK rap. Cover: Blanco","spotify",FALSE
"1537","37i9dQZF1DX8Kgdykz6OKj","Jazz Rap",834936,100,2021-05-03,FALSE,"Laid back cratedigger hip-hop from around the world.","spotify",FALSE
"1538","37i9dQZF1DWZRM5WD7taad","Femcees",20736,73,2021-05-03,FALSE,"Mujeres raperas rompiéndola en toda Latinoamérica. Foto: Niña Dioz","spotify",FALSE
"1539","37i9dQZF1DXcA6dRp8rwj6","Beats & Rhymes",351061,61,2021-05-03,FALSE,"The hottest Hip-Hop of today. cover: DJ Khaled","spotify",FALSE
"1540","37i9dQZF1DX5qgrUJCOKNp","Maghreb Hip-Hop",35954,60,2021-05-03,FALSE,"Les sons les plus frais du Hip-Hop Maghrébin sont ici . Cover: Flenn.","spotify",FALSE
"1541","37i9dQZF1DWW46Vfs1oltB","K-Hip-Hop +82",366747,100,2021-05-03,FALSE,"Representin' +82 Korean Hip-Hop's sickest rhymes and beats. Cover: PENOMECO","spotify",TRUE
"1542","37i9dQZF1DWSOkubnsDCSS","Grime Shutdown",758264,77,2021-05-03,FALSE,"Keeping it 140 - Welcome to Grime Shutdown. Cover: Capo Lee, Frisco, JME, Shorty","spotify",TRUE
"1543","37i9dQZF1DWVNQeZtY2TDM","Chinese Hip Hop Stars",59312,65,2021-05-03,FALSE,"From Taiwan to all the mandarin-speaking regions, young generation is looking to hip-hop for expression. Cover: MJ116 (大支)","spotify",FALSE
"1544","37i9dQZF1DXcWxeqLvgOCi","If It Wasn't For Gucci",202065,25,2021-05-03,FALSE,"Trap titan <a href=""spotify:artist:13y7CgLHjMVRMDqxdx0Xdo"">Gucci Mane</a> refuses to tone it down. Instead he’s turned it up and left his mark on these tracks.","spotify",FALSE
"1545","37i9dQZF1DX05ZENzZuWVW","Grime Instrumentals",58525,80,2021-05-03,FALSE,"All beats, no bars - the best of 140bpm instrumentals. Photo: Terror Danjah","spotify",FALSE
"1546","37i9dQZF1DX6iFz8juuQdH","Homage",34952,52,2021-05-03,FALSE,"The trailblazers' of Black British music culture. Cover: Ty","spotify",FALSE
"1547","37i9dQZF1DXd0TyHs0ho8k","Rap românesc",3119,60,2021-05-03,FALSE,"Hiturile momentului care fac lumea hip-hop și trap să se învârtă. Cover: El Nino","spotify",FALSE
"1548","37i9dQZF1DX83ZswDLVXae","G.O.O.D. Music",561954,73,2021-05-03,FALSE,"The top hits coming out of the G.O.O.D. camp with <a href=""spotify:artist:5K4W6rqBFWDnAN6FQUkS6x"">Yeezy</a> at the helm.","spotify",FALSE
"1549","37i9dQZF1DX3sCT1ItXgNd","Pop con Ñ",824476,60,2021-05-03,FALSE,"Lo mejor y lo último del pop en español. Foto: Camilo","spotify",FALSE
"1550","37i9dQZF1DWTyTiBbDrmml","Pop Clásico",285708,100,2021-05-03,FALSE,"El sonido pop de toda la vida. En portada: David Bisbal y Danna Paola","spotify",FALSE
"1551","37i9dQZF1DX1ngEVM0lKrb","Pop Internacional",34652,100,2021-05-03,FALSE,"Lo mejor en inglés de la última década. Para novedades, escucha la nueva playlist <a href=""spotify:playlist:37i9dQZF1DX6aTaZa0K6VA"">Pop Up</a>.","spotify",FALSE
"1552","37i9dQZF1DWUzaE9UzQeCb","Pop con Ñ: Clásicos",78853,75,2021-05-03,FALSE,"Clásicos que han pasado por Pop con Ñ que no olvidamos.","spotify",FALSE
"1553","37i9dQZF1DWSpF87bP6JSF","Pop Latino",354476,50,2021-05-03,FALSE,"Los éxitos del pop latino actual, con artistas de toda Iberoamérica. Foto: Sebastián Yatra","spotify",FALSE
"1554","37i9dQZF1DWTPDzakLfYZr","Popetón",525217,75,2021-05-03,FALSE,"¡Los grandes temas del Pop Urbano, eso es Popetón! Foto: Manuel Turizo & Maluma","spotify",FALSE
"1555","37i9dQZF1DWZuieNT0Gy18","¡A limpiar con Pop!",148121,100,2021-05-03,FALSE,"Una selección de éxitos inolvidables para ponerle ritmo a las tareas del hogar.","spotify",FALSE
"1556","37i9dQZF1DWWKaOrgsY8IF","Lo Mejor de Pop Latino 2020",93882,60,2021-05-03,FALSE,"Las mejores canciones de pop latino durante el 2020. En portada: Camilo","spotify",FALSE
"1557","37i9dQZF1DX8oh7peUXg5S","Cantautores",205074,75,2021-05-03,FALSE,"El don de cantar y componer, una playlist llena de talento. Foto: Pedro Guerra","spotify",FALSE
"1558","37i9dQZF1DX1blrxM1IcFI","La Radio",13335,50,2021-05-03,FALSE,"Lo que más suena en la radio. No esperes a que te lo pongan, escúchalo aquí cuando tú quieras.","spotify",FALSE
"1559","37i9dQZF1DX14fkzxPABaL","Enamorándose",524904,90,2021-05-03,FALSE,"La música que te acompaña en el amor. Foto: RUGGERO.","spotify",FALSE
"1560","37i9dQZF1DX8QVdZoBwRi8","La Movida",35136,50,2021-05-03,FALSE,"Revive la explosión creativa del pop-rock español de los 80. Foto: Radio Futura","spotify",FALSE
"1561","37i9dQZF1DX8ri0Q7eg1qe","Top Hits España 2001",2725,100,2021-05-03,FALSE,"Rebobina y redescubre los éxitos de 2001. Foto: Estopa","spotify",FALSE
"1562","37i9dQZF1DXbT1642xPu6H","Buen Vibe",247974,55,2021-05-03,FALSE,"Pura música fresca para vibrar en cualquier momento de la semana.","spotify",FALSE
"1563","37i9dQZF1DWVH0qr6kxbHI","Reinas de la Canción Española",16851,50,2021-05-03,FALSE,"Canciones inmortales, sentimientos a flor de piel y figuras gigantescas de nuestra música. Foto: Rosario con Vanesa Martín","spotify",FALSE
"1564","37i9dQZF1DX5drguwUcl5X","Teen Spirit",340962,60,2021-05-03,FALSE,"Estas canciones te pondrán en el mejor mood ever. Foto: Olivia Rodrigo","spotify",FALSE
"1565","37i9dQZF1DWSoyxGghlqv5","Pop Study",367628,60,2021-05-03,FALSE,"Pop gems to help you concentrate and stay focused.","spotify",FALSE
"1566","37i9dQZF1DXag6GMMWZSZ4","Top Hits España 2002",1338,100,2021-05-03,FALSE,"Redescubre los éxitos de 2002. Foto: Amaral","spotify",FALSE
"1567","37i9dQZF1DX9tGwHp5uSi6","Coplas de siempre",12539,60,2021-05-03,FALSE,"De Imperio Argentina a Concha Piquer, de Carlos Cano a Miguel Poveda: canciones en nuestro recuerdo.","spotify",FALSE
"1568","37i9dQZF1DX8EdanpjeYXD","Top Hits España 2003",2007,100,2021-05-03,FALSE,"Echa un ojo al retrovisor y redescubre los éxitos de 2003. Foto: El Canto del Loco","spotify",FALSE
"1569","37i9dQZF1DXa6LZpUXhjpy","Mamivan",46388,70,2021-05-03,FALSE,"Tus canciones favoritas de pop te acompañan a donde quiera que vayas. ","spotify",FALSE
"1570","37i9dQZF1DWUcpsTLQUV0y","fresco",31322,60,2021-05-03,FALSE,"sin género. sin prejuicios. foto: daniel sabater","spotify",FALSE
"1571","37i9dQZF1DWYtLQ6jk5kQG","Voces Añejas de Iberoamérica",47995,73,2021-05-03,FALSE,"Celebramos las voces extraordinarias del siglo XX. En portada: Roberto Carlos","spotify",FALSE
"1572","37i9dQZF1DWVNnJNkga1l5","Cocina con Pop",46696,60,2021-05-03,FALSE,"Temazos inolvidables para darle un toque dulce a tus comidas.","spotify",FALSE
"1573","37i9dQZF1DXcohULCINaEo","Eurovisión España",1935,58,2021-05-03,FALSE,"Escucha ""Voy a quedarme"" y el resto de canciones que nos han representado en el festival. Foto: Blas Cantó","spotify",FALSE
"1574","37i9dQZF1DX2V6snmOStqZ","Radar Pop",11146,50,2021-05-03,FALSE,"Descubre el pop en español que viene. Foto: Ainoa Buitrago","spotify",FALSE
"1575","37i9dQZF1DWYHO8PTSQ9fM","Today's Top Maghreb Hits",68568,49,2021-05-03,FALSE,"Les hits Maghrébins du moment sont ici. Cover : Tagne.","spotify",FALSE
